env,w_star_ret,reward_at_w_star_ret,se_reward_seed_level_at_w_star_ret,success_at_w_star_ret,efe_reward,efe_success,seed_list,episodes_per_seed,git_sha,generated_utc
Tiger,0.01,5.3264,0.26061036050011516,0.996,5.3264,0.996,42|123|456|789|1024,500,3cfd77b,2026-08-22T06:36:23Z
Testbed,0.01,0.48256000000000004,0.016255263762855406,0.8992,0.37128,0.9636,42|123|456|789|1024,500,3cfd77b,2026-08-22T06:36:23Z
Diagnosis,0.5,-1.2624,0.3417428272839095,0.9736,-1.2624,0.9736,42|123|456|789|1024,500,3cfd77b,2026-08-22T06:36:23Z
Bandit,1.0,6.242,0.09210157436222247,0.8692,6.242,0.8692,42|123|456|789|1024,500,3cfd77b,2026-08-22T06:36:23Z
Tileworld,20.0,-18.954,0.27976418641420175,0.918,-21.5284,0.7204,42|123|456|789|1024,500,3cfd77b,2026-08-22T06:36:23Z
