instance,metric,agent_a,agent_b,mean_a,mean_b,diff,cohens_d_pooled,t_stat_pooled,p_pooled,n_seeds,p_seed_level,cohens_d_seed_level,significant_hb_pooled,significant_hb_seed_level
"RS[5,3]",Reward,"POMCP (H=15, 2048 sims)","POMCP (H=40, 2048 sims)",14.002,12.973,1.029,0.12493435342751899,1.9753855741571205,0.048500350801706386,5,0.049181235330470724,1.5132025695024303,False,False
"RS[5,3]",Reward,"POMCP (H=15, 2048 sims)","POMCP (H=10, 16384 sims)",14.002,12.516,1.4860000000000007,0.2201142778030317,3.480312316903119,0.0005261978163423242,5,0.01211541709975361,2.0978794493038055,True,False
"RS[5,3]",Reward,"POMCP (H=15, 2048 sims)","POMCP (H=15, 16384 sims)",14.002,15.601,-1.5990000000000002,-0.19918753810869916,-3.1494315097253853,0.001684515704087737,5,0.015367480064605239,-1.9414828276058766,False,False
"RS[5,3]",Reward,"POMCP (H=15, 2048 sims)","POMCP (H=25, 16384 sims)",14.002,15.239,-1.237,-0.15164362471048753,-2.3976962336446617,0.01668166019271356,5,0.04973742208140278,-1.4621402119158857,False,False
"RS[5,3]",Reward,"POMCP (H=15, 2048 sims)","POMCP (H=40, 16384 sims)",14.002,15.615,-1.6129999999999995,-0.20344449769218953,-3.216739950680943,0.001338284544672595,5,0.013773919443569965,-1.9868623121315805,False,False
"RS[5,3]",Reward,"POMCP (H=25, 2048 sims)","POMCP (H=40, 2048 sims)",13.25,12.973,0.27699999999999925,0.03359300684846929,0.5311520754739891,0.5954318810865726,5,0.615242333132608,0.3356364725975614,False,False
"RS[5,3]",Reward,"POMCP (H=25, 2048 sims)","POMCP (H=10, 16384 sims)",13.25,12.516,0.734,0.10853893435900586,1.716151236909832,0.08649749593844897,5,0.218426904491923,0.8647668538820501,False,False
"RS[5,3]",Reward,"POMCP (H=25, 2048 sims)","POMCP (H=15, 16384 sims)",13.25,15.601,-2.351000000000001,-0.2925113831286507,-4.62501106106343,4.237872315581453e-06,5,0.004829145508439179,-2.4823001264242253,True,False
"RS[5,3]",Reward,"POMCP (H=25, 2048 sims)","POMCP (H=25, 16384 sims)",13.25,15.239,-1.9890000000000008,-0.24354665902520975,-3.8508107952203323,0.0001252347814564399,5,0.01212628878492275,-2.057584219041175,True,False
"RS[5,3]",Reward,"POMCP (H=25, 2048 sims)","POMCP (H=40, 16384 sims)",13.25,15.615,-2.365,-0.29792435432445574,-4.710597650501576,2.819675777122328e-06,5,0.004522357678543175,-2.52430069856777,True,False
"RS[5,3]",Reward,"POMCP (H=40, 2048 sims)","POMCP (H=10, 16384 sims)",12.973,12.516,0.45700000000000074,0.06519993597311213,1.030901504860906,0.3028880357888111,5,0.22726528647720123,0.8282778408565205,False,False
"RS[5,3]",Reward,"POMCP (H=40, 2048 sims)","POMCP (H=15, 16384 sims)",12.973,15.601,-2.628,-0.3187034698477141,-5.0391443145878645,5.551726730292473e-07,5,0.0006607766069252649,-3.7892461907860575,True,True
