env,metric,agent_a,agent_b,mean_a,ci_a,mean_b,ci_b,diff,cohens_d,t_stat,p_raw,n_seeds,p_seed_level,cohens_d_seed_level,significant_hb,significant_hb_seed_level
DIAGNOSIS EXPERIMENT (N=4),Success,Myopic,Planning,0.6472,"[0.634, 0.661]",0.8882,"[0.879, 0.897]",-0.241,-0.5953808206966295,-29.76904103483147,1.1666282706288076e-186,5,3.6220863649055596e-06,-15.108307483003584,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Myopic,InfoGain,0.6472,"[0.634, 0.661]",0.6472,"[0.634, 0.661]",0.0,0.0,0.0,1.0,5,1.0,0.0,False,False
DIAGNOSIS EXPERIMENT (N=4),Success,Myopic,InfoGain-Tuned,0.6472,"[0.634, 0.661]",0.9936,"[0.991, 0.996]",-0.34640000000000004,-1.0111161439790144,-50.55580719895072,0.0,5,3.3751649286306814e-06,-22.742274171303933,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Myopic,Planning+IG,0.6472,"[0.634, 0.661]",0.9918,"[0.989, 0.994]",-0.3446,-1.0020824967117652,-50.10412483558826,0.0,5,2.7982769159159325e-06,-22.49358759166548,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Myopic,EpistemicOnly,0.6472,"[0.634, 0.661]",0.2474,"[0.236, 0.260]",0.3998,0.8780894925396839,43.904474626984204,0.0,5,3.477276740520212e-07,25.11041023499266,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Myopic,EFE,0.6472,"[0.634, 0.661]",0.9716,"[0.967, 0.976]",-0.3244,-0.9067666618910603,-45.338333094553015,0.0,5,1.232784906194194e-06,-20.53740514329986,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Myopic,Thompson,0.6472,"[0.634, 0.661]",0.8842,"[0.875, 0.893]",-0.237,-0.5827577070172553,-29.137885350862767,3.193321312156255e-179,5,4.850256776692598e-07,-13.71294501792424,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Planning,InfoGain,0.8882,"[0.879, 0.897]",0.6472,"[0.634, 0.661]",0.241,0.5953808206966295,29.76904103483147,1.1666282706288076e-186,5,3.6220863649055596e-06,15.108307483003584,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Planning,InfoGain-Tuned,0.8882,"[0.879, 0.897]",0.9936,"[0.991, 0.996]",-0.10540000000000005,-0.45851894320199427,-22.92594716009971,2.0813853250513375e-113,5,2.5226046956669253e-06,-21.627623661955038,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Planning,Planning+IG,0.8882,"[0.879, 0.897]",0.9918,"[0.989, 0.994]",-0.10360000000000003,-0.4469525472778949,-22.347627363894745,5.459027502838175e-108,5,4.220669839775538e-07,-20.144055866867635,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Planning,EpistemicOnly,0.8882,"[0.879, 0.897]",0.2474,"[0.236, 0.260]",0.6408,1.6958817803959934,84.79408901979967,0.0,5,4.275734936087351e-15,95.26057778303675,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Planning,EFE,0.8882,"[0.879, 0.897]",0.9716,"[0.967, 0.976]",-0.08340000000000003,-0.3310676366836444,-16.553381834182222,9.69704753206423e-61,5,3.9580488602464834e-08,-12.985362388614215,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Planning,Thompson,0.8882,"[0.879, 0.897]",0.8842,"[0.875, 0.893]",0.0040000000000000036,0.012594709839479913,0.6297354919739957,0.5288820474109868,5,0.5290784112419613,0.42058686525099614,False,False
DIAGNOSIS EXPERIMENT (N=4),Success,InfoGain,InfoGain-Tuned,0.6472,"[0.634, 0.661]",0.9936,"[0.991, 0.996]",-0.34640000000000004,-1.0111161439790144,-50.55580719895072,0.0,5,3.3751649286306814e-06,-22.742274171303933,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,InfoGain,Planning+IG,0.6472,"[0.634, 0.661]",0.9918,"[0.989, 0.994]",-0.3446,-1.0020824967117652,-50.10412483558826,0.0,5,2.7982769159159325e-06,-22.49358759166548,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,InfoGain,EpistemicOnly,0.6472,"[0.634, 0.661]",0.2474,"[0.236, 0.260]",0.3998,0.8780894925396839,43.904474626984204,0.0,5,3.477276740520212e-07,25.11041023499266,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,InfoGain,EFE,0.6472,"[0.634, 0.661]",0.9716,"[0.967, 0.976]",-0.3244,-0.9067666618910603,-45.338333094553015,0.0,5,1.232784906194194e-06,-20.53740514329986,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,InfoGain,Thompson,0.6472,"[0.634, 0.661]",0.8842,"[0.875, 0.893]",-0.237,-0.5827577070172553,-29.137885350862767,3.193321312156255e-179,5,4.850256776692598e-07,-13.71294501792424,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,InfoGain-Tuned,Planning+IG,0.9936,"[0.991, 0.996]",0.9918,"[0.989, 0.994]",0.0018000000000000238,0.02114379323932963,1.0571896619664816,0.29045057978206235,5,0.20892865801059954,0.9000000000000666,False,False
DIAGNOSIS EXPERIMENT (N=4),Success,InfoGain-Tuned,EpistemicOnly,0.9936,"[0.991, 0.996]",0.2474,"[0.236, 0.260]",0.7462,2.4046533379389357,120.23266689694677,0.0,5,5.721286604050735e-10,156.27439318363147,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,InfoGain-Tuned,EFE,0.9936,"[0.991, 0.996]",0.9716,"[0.967, 0.976]",0.02200000000000002,0.1688334495141004,8.441672475705019,3.56226405637376e-17,5,0.0009745858677390519,5.073921644158842,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,InfoGain-Tuned,Thompson,0.9936,"[0.991, 0.996]",0.8842,"[0.875, 0.893]",0.10940000000000005,0.4691108213550804,23.455541067754023,1.7677315344371634e-118,5,2.6234331521714394e-05,13.266698689487393,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Planning+IG,EpistemicOnly,0.9918,"[0.989, 0.994]",0.2474,"[0.236, 0.260]",0.7444,2.387879861463739,119.39399307318693,0.0,5,1.2735453362370107e-11,147.41316619836715,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Planning+IG,EFE,0.9918,"[0.989, 0.994]",0.9716,"[0.967, 0.976]",0.020199999999999996,0.15112263622014724,7.556131811007362,4.516325373778909e-14,5,0.0007058050052275903,4.35644403741886,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,Planning+IG,Thompson,0.9918,"[0.989, 0.994]",0.8842,"[0.875, 0.893]",0.10760000000000003,0.45767508116393,22.8837540581965,5.22272886304183e-113,5,1.6538312510317656e-05,12.796834827895768,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,EpistemicOnly,EFE,0.2474,"[0.236, 0.260]",0.9716,"[0.967, 0.976]",-0.7242,-2.2148267647692634,-110.74133823846316,0.0,5,1.33477121473454e-15,-114.07907666180468,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,EpistemicOnly,Thompson,0.2474,"[0.236, 0.260]",0.8842,"[0.875, 0.893]",-0.6368,-1.6762500173824633,-83.81250086912317,0.0,5,1.3332756233223623e-11,-67.31185158000397,True,True
DIAGNOSIS EXPERIMENT (N=4),Success,EFE,Thompson,0.9716,"[0.967, 0.976]",0.8842,"[0.875, 0.893]",0.08740000000000003,0.34279808102970877,17.13990405148544,6.2992847593634065e-65,5,5.571927862829802e-06,9.452101471219093,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Myopic,Planning,2.0,"[2.000, 2.000]",5.8576,"[5.796, 5.923]",-3.8575999999999997,-2.3532459178964453,-117.6622958948223,0.0,5,1.237505075326842e-07,-52.76270935362415,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Myopic,InfoGain,2.0,"[2.000, 2.000]",2.0,"[2.000, 2.000]",0.0,0.0,,1.0,5,,0.0,False,
DIAGNOSIS EXPERIMENT (N=4),Observations,Myopic,InfoGain-Tuned,2.0,"[2.000, 2.000]",13.1932,"[13.066, 13.323]",-11.1932,-3.3988920010052834,-169.94460005026417,0.0,5,2.3066346587624955e-08,-80.31158953841042,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Myopic,Planning+IG,2.0,"[2.000, 2.000]",13.1636,"[13.038, 13.291]",-11.1636,-3.4143512060526353,-170.71756030263174,0.0,5,2.500159850697044e-08,-78.7098592293859,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Myopic,EpistemicOnly,2.0,"[2.000, 2.000]",0.0,"[0.000, 0.000]",2.0,0.0,inf,0.0,5,0.0,0.0,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Myopic,EFE,2.0,"[2.000, 2.000]",9.6648,"[9.562, 9.770]",-7.6648,-2.877756426836855,-143.88782134184274,0.0,5,5.6654723773451884e-08,-64.14878444098437,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Myopic,Thompson,2.0,"[2.000, 2.000]",5.832,"[5.769, 5.895]",-3.832,-2.3732174898495595,-118.66087449247799,0.0,5,3.7432365064056966e-07,-40.00139476700898,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Planning,InfoGain,5.8576,"[5.796, 5.923]",2.0,"[2.000, 2.000]",3.8575999999999997,2.3532459178964453,117.6622958948223,0.0,5,1.237505075326842e-07,52.76270935362415,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Planning,InfoGain-Tuned,5.8576,"[5.796, 5.923]",13.1932,"[13.066, 13.323]",-7.3355999999999995,-1.9941129858425986,-99.70564929212993,0.0,5,3.6576146773911316e-10,-46.60930622446414,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Planning,Planning+IG,5.8576,"[5.796, 5.923]",13.1636,"[13.038, 13.291]",-7.306000000000001,-1.9975207944137074,-99.87603972068537,0.0,5,4.878922298301808e-10,-45.78625436233707,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Planning,EpistemicOnly,5.8576,"[5.796, 5.923]",0.0,"[0.000, 0.000]",5.8576,3.57330290560717,178.66514528035853,0.0,5,2.329015630974801e-08,80.11790914293572,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Planning,EFE,5.8576,"[5.796, 5.923]",9.6648,"[9.562, 9.770]",-3.8072,-1.2173312810338046,-60.866564051690226,0.0,5,2.3363404269416414e-09,-27.179036451349965,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Planning,Thompson,5.8576,"[5.796, 5.923]",5.832,"[5.769, 5.895]",0.025599999999999845,0.011125800346544493,0.5562900173272247,0.5780250599421346,5,0.746184556658507,0.21243240602720576,False,False
DIAGNOSIS EXPERIMENT (N=4),Observations,InfoGain,InfoGain-Tuned,2.0,"[2.000, 2.000]",13.1932,"[13.066, 13.323]",-11.1932,-3.3988920010052834,-169.94460005026417,0.0,5,2.3066346587624955e-08,-80.31158953841042,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,InfoGain,Planning+IG,2.0,"[2.000, 2.000]",13.1636,"[13.038, 13.291]",-11.1636,-3.4143512060526353,-170.71756030263174,0.0,5,2.500159850697044e-08,-78.7098592293859,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,InfoGain,EpistemicOnly,2.0,"[2.000, 2.000]",0.0,"[0.000, 0.000]",2.0,0.0,inf,0.0,5,0.0,0.0,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,InfoGain,EFE,2.0,"[2.000, 2.000]",9.6648,"[9.562, 9.770]",-7.6648,-2.877756426836855,-143.88782134184274,0.0,5,5.6654723773451884e-08,-64.14878444098437,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,InfoGain,Thompson,2.0,"[2.000, 2.000]",5.832,"[5.769, 5.895]",-3.832,-2.3732174898495595,-118.66087449247799,0.0,5,3.7432365064056966e-07,-40.00139476700898,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,InfoGain-Tuned,Planning+IG,13.1932,"[13.066, 13.323]",13.1636,"[13.038, 13.291]",0.029599999999998516,0.006378442129786689,0.3189221064893345,0.7497922427669705,5,0.8198419218695724,0.1488565285889018,False,False
DIAGNOSIS EXPERIMENT (N=4),Observations,InfoGain-Tuned,EpistemicOnly,13.1932,"[13.066, 13.323]",0.0,"[0.000, 0.000]",13.1932,4.006205727375809,200.31028636879046,0.0,5,1.1952137648466442e-08,94.66165735430049,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,InfoGain-Tuned,EFE,13.1932,"[13.066, 13.323]",9.6648,"[9.562, 9.770]",3.5283999999999995,0.8330612640989525,41.65306320494762,0.0,5,2.1291440334127866e-09,19.22007733826269,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,InfoGain-Tuned,Thompson,13.1932,"[13.066, 13.323]",5.832,"[5.769, 5.895]",7.361199999999999,2.007012594497019,100.35062972485096,0.0,5,2.7895923037025264e-11,43.52647058692336,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Planning+IG,EpistemicOnly,13.1636,"[13.038, 13.291]",0.0,"[0.000, 0.000]",13.1636,4.0260447826860934,201.3022391343046,0.0,5,1.2934171480054452e-08,92.81102000716115,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Planning+IG,EFE,13.1636,"[13.038, 13.291]",9.6648,"[9.562, 9.770]",3.498800000000001,0.8296588906962955,41.48294453481478,0.0,5,2.666558338955158e-09,18.86618496650294,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,Planning+IG,Thompson,13.1636,"[13.038, 13.291]",5.832,"[5.769, 5.895]",7.331600000000001,2.0105399221703935,100.52699610851965,0.0,5,3.791038197215915e-11,42.83648939252142,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,EpistemicOnly,EFE,0.0,"[0.000, 0.000]",9.6648,"[9.562, 9.770]",-9.6648,-3.6286583229950993,-181.43291614975496,0.0,5,2.2416734296184316e-08,-80.88732541817474,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,EpistemicOnly,Thompson,0.0,"[0.000, 0.000]",5.832,"[5.769, 5.895]",-5.832,-3.6118487475998515,-180.5924373799926,0.0,5,6.983774731570987e-08,-60.8789494470763,True,True
DIAGNOSIS EXPERIMENT (N=4),Observations,EFE,Thompson,9.6648,"[9.562, 9.770]",5.832,"[5.769, 5.895]",3.8327999999999998,1.2305587080795954,61.527935403979775,0.0,5,4.069253637772179e-10,25.027150246878385,True,True
