env,metric,agent_a,agent_b,mean_a,ci_a,mean_b,ci_b,diff,cohens_d,t_stat,p_raw,n_seeds,p_seed_level,cohens_d_seed_level,significant_hb,significant_hb_seed_level
TILEWORLD EXPERIMENT (6x6),Reward,InfoGain,InfoGain-Tuned,-36.1644,"[-37.251, -35.074]",-23.5004,"[-23.964, -23.045]",-12.664000000000001,-0.5902368822251507,-20.868025096390486,8.558940414314767e-93,5,5.161610692021856e-05,-8.57903855271827,True,True
TILEWORLD EXPERIMENT (6x6),Reward,InfoGain,Planning+IG,-36.1644,"[-37.251, -35.074]",-23.8532,"[-24.366, -23.358]",-12.3112,-0.5663899271221816,-20.024907913192454,7.202344531123664e-86,5,9.733573488562993e-05,-8.55186567123828,True,True
TILEWORLD EXPERIMENT (6x6),Reward,InfoGain,EpistemicOnly,-36.1644,"[-37.251, -35.074]",-48.248,"[-48.632, -47.840]",12.083599999999997,0.5759433955728943,20.362674029459992,1.294305587857567e-88,5,4.830937740109857e-05,8.061630512787744,True,True
TILEWORLD EXPERIMENT (6x6),Reward,InfoGain,EFE,-36.1644,"[-37.251, -35.074]",-21.5284,"[-22.591, -20.439]",-14.636,-0.531359859873744,-18.786408008352904,3.8809253185930806e-76,5,3.0509551451483963e-06,-8.758665820292876,True,True
TILEWORLD EXPERIMENT (6x6),Reward,InfoGain-Tuned,Planning+IG,-23.5004,"[-23.964, -23.045]",-23.8532,"[-24.366, -23.358]",0.352800000000002,0.028379551970198102,1.0033686822581562,0.3157315826618337,5,0.33834557305021806,0.6493769706841175,False,False
TILEWORLD EXPERIMENT (6x6),Reward,InfoGain-Tuned,EpistemicOnly,-23.5004,"[-23.964, -23.045]",-48.248,"[-48.632, -47.840]",24.7476,2.23816287783281,79.13100741577891,0.0,5,1.491464786720192e-11,36.1193244327025,True,True
TILEWORLD EXPERIMENT (6x6),Reward,InfoGain-Tuned,EFE,-23.5004,"[-23.964, -23.045]",-21.5284,"[-22.591, -20.439]",-1.9719999999999978,-0.09392905610127278,-3.3208936259830817,0.0009037346671647372,5,0.021918226548926625,-1.957295465850065,True,False
TILEWORLD EXPERIMENT (6x6),Reward,Planning+IG,EpistemicOnly,-23.8532,"[-24.366, -23.358]",-48.248,"[-48.632, -47.840]",24.394799999999996,2.1044579365322473,74.40382388219005,0.0,5,2.3815704184228733e-10,40.49875920514817,True,True
TILEWORLD EXPERIMENT (6x6),Reward,Planning+IG,EFE,-23.8532,"[-24.366, -23.358]",-21.5284,"[-22.591, -20.439]",-2.3247999999999998,-0.10924238185409256,-3.8623014500999546,0.00011374429878701393,5,0.012323663169840654,-2.4391025640626007,True,False
TILEWORLD EXPERIMENT (6x6),Reward,EpistemicOnly,EFE,-48.248,"[-48.632, -47.840]",-21.5284,"[-22.591, -20.439]",-26.719599999999996,-1.302846993357887,-46.062597192593344,0.0,5,6.0665382325359225e-09,-25.67822344867211,True,True
TILEWORLD EXPERIMENT (6x6),Success,Myopic,Planning,0.0292,"[0.023, 0.036]",0.7376,"[0.720, 0.754]",-0.7084,-2.126347720672627,-75.17774462240865,0.0,5,4.136259739767857e-09,-79.70122690159953,True,True
TILEWORLD EXPERIMENT (6x6),Success,Myopic,InfoGain,0.0292,"[0.023, 0.036]",0.3172,"[0.299, 0.336]",-0.288,-0.8228075545583348,-29.090640071985934,5.0742280817805774e-172,5,8.284388750733211e-06,-11.50895669981034,True,True
TILEWORLD EXPERIMENT (6x6),Success,Myopic,InfoGain-Tuned,0.0292,"[0.023, 0.036]",0.98,"[0.974, 0.985]",-0.9508,-6.139527440032741,-217.06507430640178,0.0,5,6.703890897543457e-14,-88.43216468494394,True,True
TILEWORLD EXPERIMENT (6x6),Success,Myopic,Planning+IG,0.0292,"[0.023, 0.036]",0.9732,"[0.967, 0.979]",-0.944,-5.7211648201332626,-202.2737220301072,0.0,5,1.1035132096532074e-10,-102.2709280441157,True,True
TILEWORLD EXPERIMENT (6x6),Success,Myopic,EpistemicOnly,0.0292,"[0.023, 0.036]",0.0292,"[0.023, 0.036]",0.0,0.0,0.0,1.0,5,1.0,0.0,False,False
TILEWORLD EXPERIMENT (6x6),Success,Myopic,EFE,0.0292,"[0.023, 0.036]",0.7204,"[0.703, 0.738]",-0.6912,-2.0388442693311295,-72.08403043136866,0.0,5,1.0108630891996859e-09,-37.87752667515434,True,True
TILEWORLD EXPERIMENT (6x6),Success,Planning,InfoGain,0.7376,"[0.720, 0.754]",0.3172,"[0.299, 0.336]",0.42040000000000005,0.9281749602864122,32.81594042730383,4.548330681411146e-214,5,8.158914996409929e-06,17.828931301873,True,True
TILEWORLD EXPERIMENT (6x6),Success,Planning,InfoGain-Tuned,0.7376,"[0.720, 0.754]",0.98,"[0.974, 0.985]",-0.24239999999999995,-0.7423725399006044,-26.24683285651991,2.3372301504831306e-142,5,4.87881260730583e-08,-35.97532193804878,True,True
TILEWORLD EXPERIMENT (6x6),Success,Planning,Planning+IG,0.7376,"[0.720, 0.754]",0.9732,"[0.967, 0.979]",-0.23559999999999992,-0.7108198616122677,-25.131277217405888,2.3931473139088317e-131,5,5.877681083195104e-12,-60.83165842443108,True,True
TILEWORLD EXPERIMENT (6x6),Success,Planning,EpistemicOnly,0.7376,"[0.720, 0.754]",0.0292,"[0.023, 0.036]",0.7084,2.126347720672627,75.17774462240865,0.0,5,4.136259739767857e-09,79.70122690159953,True,True
TILEWORLD EXPERIMENT (6x6),Success,Planning,EFE,0.7376,"[0.720, 0.754]",0.7204,"[0.703, 0.738]",0.017199999999999993,0.038696748018737966,1.3681366466958356,0.17133080967309644,5,0.16637521053973772,1.061000934616568,False,False
TILEWORLD EXPERIMENT (6x6),Success,InfoGain,InfoGain-Tuned,0.3172,"[0.299, 0.336]",0.98,"[0.974, 0.985]",-0.6628000000000001,-1.9283472260644745,-68.1773700016229,0.0,5,3.654707846856265e-07,-27.227118164625068,True,True
TILEWORLD EXPERIMENT (6x6),Success,InfoGain,Planning+IG,0.3172,"[0.299, 0.336]",0.9732,"[0.967, 0.979]",-0.6559999999999999,-1.882901349854685,-66.57061563937758,0.0,5,1.0806404559110718e-06,-27.66676738954634,True,True
TILEWORLD EXPERIMENT (6x6),Success,InfoGain,EpistemicOnly,0.3172,"[0.299, 0.336]",0.0292,"[0.023, 0.036]",0.288,0.8228075545583348,29.090640071985934,5.0742280817805774e-172,5,8.284388750733211e-06,11.50895669981034,True,True
TILEWORLD EXPERIMENT (6x6),Success,InfoGain,EFE,0.3172,"[0.299, 0.336]",0.7204,"[0.703, 0.738]",-0.40320000000000006,-0.8817720897476989,-31.175351206081544,3.94409580890174e-195,5,7.886040557620124e-08,-14.16700391755435,True,True
TILEWORLD EXPERIMENT (6x6),Success,InfoGain-Tuned,Planning+IG,0.98,"[0.974, 0.985]",0.9732,"[0.967, 0.979]",0.006800000000000028,0.04498478201771456,1.5904522207462315,0.11179615256654496,5,0.18559497855337675,0.9466382788625162,False,False
TILEWORLD EXPERIMENT (6x6),Success,InfoGain-Tuned,EpistemicOnly,0.98,"[0.974, 0.985]",0.0292,"[0.023, 0.036]",0.9508,6.139527440032741,217.06507430640178,0.0,5,6.703890897543457e-14,88.43216468494394,True,True
TILEWORLD EXPERIMENT (6x6),Success,InfoGain-Tuned,EFE,0.98,"[0.974, 0.985]",0.7204,"[0.703, 0.738]",0.25959999999999994,0.7807522594356903,27.603760853684758,3.114179102840898e-156,5,1.5594888633819373e-06,15.003023520706067,True,True
TILEWORLD EXPERIMENT (6x6),Success,Planning+IG,EpistemicOnly,0.9732,"[0.967, 0.979]",0.0292,"[0.023, 0.036]",0.944,5.7211648201332626,202.2737220301072,0.0,5,1.1035132096532074e-10,102.2709280441157,True,True
TILEWORLD EXPERIMENT (6x6),Success,Planning+IG,EFE,0.9732,"[0.967, 0.979]",0.7204,"[0.703, 0.738]",0.2527999999999999,0.7493921605205072,26.495013923604418,7.412358740363813e-145,5,8.473498939378316e-06,15.413488034280231,True,True
TILEWORLD EXPERIMENT (6x6),Success,EpistemicOnly,EFE,0.0292,"[0.023, 0.036]",0.7204,"[0.703, 0.738]",-0.6912,-2.0388442693311295,-72.08403043136866,0.0,5,1.0108630891996859e-09,-37.87752667515434,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Myopic,Planning,0.0,"[0.000, 0.000]",15.644,"[15.488, 15.801]",-15.644,-5.557800409257661,-196.49791789337306,0.0,5,1.685399290684752e-09,-154.48274397566414,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Myopic,InfoGain,0.0,"[0.000, 0.000]",5.1964,"[5.168, 5.224]",-5.1964,-10.602478259562684,-374.8542137359859,0.0,5,3.098168804370272e-11,-419.55595947271985,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Myopic,InfoGain-Tuned,0.0,"[0.000, 0.000]",32.3004,"[31.964, 32.636]",-32.3004,-5.385774211521313,-190.41587334531758,0.0,5,2.6818130598242657e-09,-137.5451811515786,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Myopic,Planning+IG,0.0,"[0.000, 0.000]",32.2452,"[31.916, 32.573]",-32.2452,-5.4058287459736905,-191.12490821055837,0.0,5,7.105625827196207e-10,-191.71643631031867,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Myopic,EpistemicOnly,0.0,"[0.000, 0.000]",0.0,"[0.000, 0.000]",0.0,0.0,,1.0,5,,0.0,False,
TILEWORLD EXPERIMENT (6x6),Observations,Myopic,EFE,0.0,"[0.000, 0.000]",14.7524,"[14.588, 14.916]",-14.7524,-4.914968646010819,-173.77038294567572,0.0,5,9.229824906401866e-09,-100.98132196530709,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Planning,InfoGain,15.644,"[15.488, 15.801]",5.1964,"[5.168, 5.224]",10.447600000000001,3.656672206852595,129.2828857020924,0.0,5,5.411018835724705e-09,102.40579883289236,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Planning,InfoGain-Tuned,15.644,"[15.488, 15.801]",32.3004,"[31.964, 32.636]",-16.656400000000005,-2.5141551564791595,-88.88880800507695,0.0,5,3.700395926129834e-10,-65.13048302984417,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Planning,Planning+IG,15.644,"[15.488, 15.801]",32.2452,"[31.916, 32.573]",-16.6012,-2.5169814768646663,-88.98873352059685,0.0,5,1.5979506602871013e-12,-84.5596825455451,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Planning,EpistemicOnly,15.644,"[15.488, 15.801]",0.0,"[0.000, 0.000]",15.644,5.557800409257661,196.49791789337306,0.0,5,1.685399290684752e-09,154.48274397566414,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Planning,EFE,15.644,"[15.488, 15.801]",14.7524,"[14.588, 14.916]",0.8916000000000004,0.21667758217619218,7.660709384394544,2.2065336907555714e-14,5,8.77934299853599e-05,5.015848214758945,True,True
TILEWORLD EXPERIMENT (6x6),Observations,InfoGain,InfoGain-Tuned,5.1964,"[5.168, 5.224]",32.3004,"[31.964, 32.636]",-27.104000000000003,-4.504309879668073,-159.2514030239428,0.0,5,4.962404517091238e-09,-115.25709830462851,True,True
TILEWORLD EXPERIMENT (6x6),Observations,InfoGain,Planning+IG,5.1964,"[5.168, 5.224]",32.2452,"[31.916, 32.573]",-27.048799999999996,-4.519434747396168,-159.78614785069706,0.0,5,1.1960018846839012e-09,-160.38654670942745,True,True
TILEWORLD EXPERIMENT (6x6),Observations,InfoGain,EpistemicOnly,5.1964,"[5.168, 5.224]",0.0,"[0.000, 0.000]",5.1964,10.602478259562684,374.8542137359859,0.0,5,3.098168804370272e-11,419.55595947271985,True,True
TILEWORLD EXPERIMENT (6x6),Observations,InfoGain,EFE,5.1964,"[5.168, 5.224]",14.7524,"[14.588, 14.916]",-9.556000000000001,-3.1421020817597554,-111.09008445963454,0.0,5,4.335152211594772e-08,-65.17774558914257,True,True
TILEWORLD EXPERIMENT (6x6),Observations,InfoGain-Tuned,Planning+IG,32.3004,"[31.964, 32.636]",32.2452,"[31.916, 32.573]",0.055200000000006355,0.0065258878677144265,0.23072497822619453,0.8175379106884763,5,0.7710185288872262,0.1911007273424252,False,False
TILEWORLD EXPERIMENT (6x6),Observations,InfoGain-Tuned,EpistemicOnly,32.3004,"[31.964, 32.636]",0.0,"[0.000, 0.000]",32.3004,5.385774211521313,190.41587334531758,0.0,5,2.6818130598242657e-09,137.5451811515786,True,True
TILEWORLD EXPERIMENT (6x6),Observations,InfoGain-Tuned,EFE,32.3004,"[31.964, 32.636]",14.7524,"[14.588, 14.916]",17.548000000000002,2.616557996927779,92.50929514977611,0.0,5,6.919301002707125e-12,63.44915798156937,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Planning+IG,EpistemicOnly,32.2452,"[31.916, 32.573]",0.0,"[0.000, 0.000]",32.2452,5.4058287459736905,191.12490821055837,0.0,5,7.105625827196207e-10,191.71643631031867,True,True
TILEWORLD EXPERIMENT (6x6),Observations,Planning+IG,EFE,32.2452,"[31.916, 32.573]",14.7524,"[14.588, 14.916]",17.492799999999995,2.6196596693973557,92.61895583158898,0.0,5,3.3123792660913845e-14,78.52045687238578,True,True
TILEWORLD EXPERIMENT (6x6),Observations,EpistemicOnly,EFE,0.0,"[0.000, 0.000]",14.7524,"[14.588, 14.916]",-14.7524,-4.914968646010819,-173.77038294567572,0.0,5,9.229824906401866e-09,-100.98132196530709,True,True
