env,metric,agent_a,agent_b,mean_a,ci_a,mean_b,ci_b,diff,cohens_d,t_stat,p_raw,n_seeds,p_seed_level,cohens_d_seed_level,significant_hb,significant_hb_seed_level
BANDIT EXPERIMENT (K=4),Reward,Planning+IG,Thompson,4.1745,"[4.089, 4.258]",6.2431,"[6.149, 6.338]",-2.0686,-0.6320169110101372,-31.600845550506865,5.428552807922877e-209,5,2.157244427951401e-09,-18.348300471379456,True,True
BANDIT EXPERIMENT (K=4),Reward,EpistemicOnly,EFE,3.3112,"[3.203, 3.423]",6.2924,"[6.198, 6.386]",-2.9812,-0.8111596880962169,-40.557984404810846,0.0,5,2.0794128820177363e-10,-24.62698050981694,True,True
BANDIT EXPERIMENT (K=4),Reward,EpistemicOnly,Thompson,3.3112,"[3.203, 3.423]",6.2431,"[6.149, 6.338]",-2.9319,-0.7923521059390433,-39.61760529695216,0.0,5,1.0401038949203214e-10,-26.864763229200165,True,True
BANDIT EXPERIMENT (K=4),Reward,EFE,Thompson,6.2924,"[6.198, 6.386]",6.2431,"[6.149, 6.338]",0.04929999999999968,0.014390297090482042,0.719514854524102,0.4718405707387855,5,0.6295212625571631,0.31718128535277035,False,False
BANDIT EXPERIMENT (K=4),Success,Myopic,Planning,0.6212,"[0.608, 0.635]",0.6896,"[0.677, 0.702]",-0.06840000000000002,-0.14428769664777338,-7.214384832388669,5.811118572091819e-13,5,0.0003519642347260226,-3.746890683947061,True,True
BANDIT EXPERIMENT (K=4),Success,Myopic,InfoGain,0.6212,"[0.608, 0.635]",0.626,"[0.613, 0.639]",-0.0048000000000000265,-0.009906614688465421,-0.495330734423271,0.620377565413201,5,0.7176521251787956,-0.23695398587479974,False,False
BANDIT EXPERIMENT (K=4),Success,Myopic,InfoGain-Tuned,0.6212,"[0.608, 0.635]",0.9964,"[0.995, 0.998]",-0.3752,-1.0854966821362897,-54.27483410681449,0.0,5,5.581683814763366e-10,-21.753009257679842,True,True
BANDIT EXPERIMENT (K=4),Success,Myopic,Planning+IG,0.6212,"[0.608, 0.635]",0.9972,"[0.996, 0.999]",-0.376,-1.0896254306507396,-54.48127153253697,0.0,5,5.48427883793894e-10,-21.801223053065463,True,True
BANDIT EXPERIMENT (K=4),Success,Myopic,EpistemicOnly,0.6212,"[0.608, 0.635]",0.2568,"[0.245, 0.269]",0.3644,0.7893350525207098,39.466752626035486,0.0,5,8.312917187995239e-10,20.68985616893999,True,True
BANDIT EXPERIMENT (K=4),Success,Myopic,EFE,0.6212,"[0.608, 0.635]",0.8716,"[0.862, 0.881]",-0.25040000000000007,-0.6008983626970601,-30.044918134853006,5.946908454029018e-190,5,4.636722010438046e-08,-12.44247603479881,True,True
BANDIT EXPERIMENT (K=4),Success,Myopic,Thompson,0.6212,"[0.608, 0.635]",0.8626,"[0.853, 0.872]",-0.24140000000000006,-0.5738658733803613,-28.69329366901807,4.598594876180031e-174,5,3.3488764723149324e-08,-12.96837756771511,True,True
BANDIT EXPERIMENT (K=4),Success,Planning,InfoGain,0.6896,"[0.677, 0.702]",0.626,"[0.613, 0.639]",0.06359999999999999,0.13433972629241095,6.716986314620546,1.9561499326374697e-11,5,3.879126594177913e-05,5.143436387075031,True,True
BANDIT EXPERIMENT (K=4),Success,Planning,InfoGain-Tuned,0.6896,"[0.677, 0.702]",0.9964,"[0.995, 0.998]",-0.30679999999999996,-0.9299480287460212,-46.497401437301065,0.0,5,9.351857529014614e-13,-48.47904936378195,True,True
BANDIT EXPERIMENT (K=4),Success,Planning,Planning+IG,0.6896,"[0.677, 0.702]",0.9972,"[0.996, 0.999]",-0.3076,-0.9340802514860626,-46.70401257430313,0.0,5,9.113677215321999e-13,-48.63583041338994,True,True
BANDIT EXPERIMENT (K=4),Success,Planning,EpistemicOnly,0.6896,"[0.677, 0.702]",0.2568,"[0.245, 0.269]",0.4328,0.9617936922472198,48.08968461236099,0.0,5,1.797386751046614e-13,59.590361509510466,True,True
BANDIT EXPERIMENT (K=4),Success,Planning,EFE,0.6896,"[0.677, 0.702]",0.8716,"[0.862, 0.881]",-0.18200000000000005,-0.45077236156322026,-22.538618078161015,9.148025548913841e-110,5,1.0727843059127889e-08,-14.983103552685105,True,True
BANDIT EXPERIMENT (K=4),Success,Planning,Thompson,0.6896,"[0.677, 0.702]",0.8626,"[0.853, 0.872]",-0.17300000000000004,-0.42420337640245204,-21.2101688201226,1.070770393538345e-97,5,2.1717412967617035e-09,-18.332814380214092,True,True
BANDIT EXPERIMENT (K=4),Success,InfoGain,InfoGain-Tuned,0.626,"[0.613, 0.639]",0.9964,"[0.995, 0.998]",-0.37039999999999995,-1.074280928847605,-53.71404644238024,0.0,5,1.509360591648985e-11,-34.221562241318665,True,True
BANDIT EXPERIMENT (K=4),Success,InfoGain,Planning+IG,0.626,"[0.613, 0.639]",0.9972,"[0.996, 0.999]",-0.3712,-1.078405735902299,-53.92028679511494,0.0,5,1.4810702369095518e-11,-34.30279595628385,True,True
BANDIT EXPERIMENT (K=4),Success,InfoGain,EpistemicOnly,0.626,"[0.613, 0.639]",0.2568,"[0.245, 0.269]",0.36920000000000003,0.8008481097658978,40.04240548829489,0.0,5,2.335465086766186e-11,32.39967959072779,True,True
BANDIT EXPERIMENT (K=4),Success,InfoGain,EFE,0.626,"[0.613, 0.639]",0.8716,"[0.862, 0.881]",-0.24560000000000004,-0.5903891686849336,-29.51945843424668,1.056531272373969e-183,5,5.2860583095821914e-09,-16.386083024717774,True,True
BANDIT EXPERIMENT (K=4),Success,InfoGain,Thompson,0.626,"[0.613, 0.639]",0.8626,"[0.853, 0.872]",-0.23660000000000003,-0.5634005819876288,-28.170029099381438,4.443955606526209e-168,5,2.150606726339842e-09,-18.355430194758917,True,True
BANDIT EXPERIMENT (K=4),Success,InfoGain-Tuned,Planning+IG,0.9964,"[0.995, 0.998]",0.9972,"[0.996, 0.999]",-0.0008000000000000229,-0.014163756174269062,-0.7081878087134531,0.4788451454745233,5,0.5565375477559552,-0.38805700005808963,False,False
BANDIT EXPERIMENT (K=4),Success,InfoGain-Tuned,EpistemicOnly,0.9964,"[0.995, 0.998]",0.2568,"[0.245, 0.269]",0.7396,2.37178198975221,118.5890994876105,0.0,5,2.673763405278514e-17,179.3793482768717,True,True
BANDIT EXPERIMENT (K=4),Success,InfoGain-Tuned,EFE,0.9964,"[0.995, 0.998]",0.8716,"[0.862, 0.881]",0.12479999999999991,0.5192712222072023,25.963561110360118,6.987743595972797e-144,5,7.01447578425261e-08,11.803034690577537,True,True
BANDIT EXPERIMENT (K=4),Success,InfoGain-Tuned,Thompson,0.9964,"[0.995, 0.998]",0.8626,"[0.853, 0.872]",0.13379999999999992,0.5414459636930795,27.072298184653977,7.905589948786021e-156,5,2.177167615392193e-09,18.327047646092314,True,True
BANDIT EXPERIMENT (K=4),Success,Planning+IG,EpistemicOnly,0.9972,"[0.996, 0.999]",0.2568,"[0.245, 0.269]",0.7404,2.3792155989503643,118.96077994751819,0.0,5,2.6196956016947087e-17,179.83803922969756,True,True
BANDIT EXPERIMENT (K=4),Success,Planning+IG,EFE,0.9972,"[0.996, 0.999]",0.8716,"[0.862, 0.881]",0.12559999999999993,0.5244074984147133,26.22037492073567,1.3054636822975541e-146,5,6.660076773194951e-08,11.881352298390896,True,True
BANDIT EXPERIMENT (K=4),Success,Planning+IG,Thompson,0.9972,"[0.996, 0.999]",0.8626,"[0.853, 0.872]",0.13459999999999994,0.5464648554335144,27.32324277167572,1.362376820667167e-158,5,2.0688952142573494e-09,18.44528006855711,True,True
BANDIT EXPERIMENT (K=4),Success,EpistemicOnly,EFE,0.2568,"[0.245, 0.269]",0.8716,"[0.862, 0.881]",-0.6148,-1.5799778939442795,-78.99889469721397,0.0,5,3.362152806244996e-13,-55.09969351003317,True,True
BANDIT EXPERIMENT (K=4),Success,EpistemicOnly,Thompson,0.2568,"[0.245, 0.269]",0.8626,"[0.853, 0.872]",-0.6058000000000001,-1.5401329944346571,-77.00664972173286,0.0,5,2.9929542752381275e-14,-74.56882523527972,True,True
BANDIT EXPERIMENT (K=4),Success,EFE,Thompson,0.8716,"[0.862, 0.881]",0.8626,"[0.853, 0.872]",0.009000000000000008,0.026511857293121492,1.3255928646560746,0.18500487845404373,5,0.2943274510819869,0.7097403351110583,False,False
BANDIT EXPERIMENT (K=4),Observations,Myopic,Planning,2.0812,"[2.057, 2.106]",3.2754,"[3.214, 3.338]",-1.1942,-0.7025363973770495,-35.12681986885247,5.401716048838981e-255,5,1.1025992430249834e-09,-19.96721971165987,True,True
BANDIT EXPERIMENT (K=4),Observations,Myopic,InfoGain,2.0812,"[2.057, 2.106]",2.0578,"[2.034, 2.081]",0.023400000000000087,0.027141834054915003,1.3570917027457499,0.1747827099172923,5,0.04610269340286437,1.491323402709936,False,False
BANDIT EXPERIMENT (K=4),Observations,Myopic,InfoGain-Tuned,2.0812,"[2.057, 2.106]",11.0758,"[10.917, 11.243]",-8.994599999999998,-2.141640739716293,-107.08203698581464,0.0,5,2.4999555704308163e-13,-57.18070870944294,True,True
BANDIT EXPERIMENT (K=4),Observations,Myopic,Planning+IG,2.0812,"[2.057, 2.106]",11.6006,"[11.439, 11.770]",-9.519400000000001,-2.188568673666227,-109.42843368331134,0.0,5,3.434683270031625e-15,-97.75319842967819,True,True
BANDIT EXPERIMENT (K=4),Observations,Myopic,EpistemicOnly,2.0812,"[2.057, 2.106]",0.0,"[0.000, 0.000]",2.0812,3.4068722587910063,170.34361293955033,0.0,5,6.937612694758668e-17,159.2231918317517,True,True
BANDIT EXPERIMENT (K=4),Observations,Myopic,EFE,2.0812,"[2.057, 2.106]",5.104,"[5.014, 5.194]",-3.0228,-1.2713386277333878,-63.566931386669395,0.0,5,2.5522803075395625e-12,-42.753764529076626,True,True
BANDIT EXPERIMENT (K=4),Observations,Myopic,Thompson,2.0812,"[2.057, 2.106]",5.0406,"[4.954, 5.130]",-2.9594000000000005,-1.2833711277877276,-64.16855638938638,0.0,5,8.98565394942808e-12,-36.51910801888373,True,True
BANDIT EXPERIMENT (K=4),Observations,Planning,InfoGain,3.2754,"[3.214, 3.338]",2.0578,"[2.034, 2.081]",1.2176,0.7166837614332474,35.83418807166236,1.106769569739466e-264,5,8.487520826368263e-10,20.635806157340216,True,True
BANDIT EXPERIMENT (K=4),Observations,Planning,InfoGain-Tuned,3.2754,"[3.214, 3.338]",11.0758,"[10.917, 11.243]",-7.8004,-1.7538086310897485,-87.69043155448743,0.0,5,1.2751252507140377e-12,-46.633797175369814,True,True
BANDIT EXPERIMENT (K=4),Observations,Planning,Planning+IG,3.2754,"[3.214, 3.338]",11.6006,"[11.439, 11.770]",-8.3252,-1.814026113159065,-90.70130565795324,0.0,5,3.244390832533076e-14,-73.82031171590032,True,True
BANDIT EXPERIMENT (K=4),Observations,Planning,EpistemicOnly,3.2754,"[3.214, 3.338]",0.0,"[0.000, 0.000]",3.2754,2.064832386759641,103.24161933798206,0.0,5,2.9027568430359214e-13,56.12191219195546,True,True
BANDIT EXPERIMENT (K=4),Observations,Planning,EFE,3.2754,"[3.214, 3.338]",5.104,"[5.014, 5.194]",-1.8286000000000002,-0.6548979715938348,-32.74489857969174,1.7199096642421309e-223,5,1.024968776928439e-09,-20.1515904555463,True,True
BANDIT EXPERIMENT (K=4),Observations,Planning,Thompson,3.2754,"[3.214, 3.338]",5.0406,"[4.954, 5.130]",-1.7652000000000005,-0.6462620166487779,-32.31310083243889,5.71417140873156e-218,5,2.7086755574913815e-09,-17.8291206464485,True,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain,InfoGain-Tuned,2.0578,"[2.034, 2.081]",11.0758,"[10.917, 11.243]",-9.017999999999999,-2.147399494217714,-107.3699747108857,0.0,5,2.411022940479292e-13,-57.440422587344884,True,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain,Planning+IG,2.0578,"[2.034, 2.081]",11.6006,"[11.439, 11.770]",-9.5428,-2.194126756222263,-109.70633781111313,0.0,5,3.234311166647377e-15,-98.49066370741772,True,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain,EpistemicOnly,2.0578,"[2.034, 2.081]",0.0,"[0.000, 0.000]",2.0578,3.382528836585356,169.1264418292678,0.0,5,2.873933327033885e-18,237.06177647600205,True,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain,EFE,2.0578,"[2.034, 2.081]",5.104,"[5.014, 5.194]",-3.0462000000000002,-1.2815287778606992,-64.07643889303495,0.0,5,2.221880746932389e-12,-43.5022747224032,True,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain,Thompson,2.0578,"[2.034, 2.081]",5.0406,"[4.954, 5.130]",-2.9828000000000006,-1.2938928442528324,-64.69464221264163,0.0,5,7.958840424240851e-12,-37.078457319831585,True,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain-Tuned,Planning+IG,11.0758,"[10.917, 11.243]",11.6006,"[11.439, 11.770]",-0.5248000000000008,-0.08769652659159584,-4.384826329579792,1.1726544654832258e-05,5,0.001981729264256721,-2.850942638399857,True,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain-Tuned,EpistemicOnly,11.0758,"[10.917, 11.243]",0.0,"[0.000, 0.000]",11.0758,2.665528050798141,133.27640253990705,0.0,5,4.60550662176871e-14,70.65572224479959,True,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain-Tuned,EFE,11.0758,"[10.917, 11.243]",5.104,"[5.014, 5.194]",5.971799999999999,1.2576885864770888,62.88442932385444,0.0,5,1.3120071366218338e-11,34.827741412706274,True,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain-Tuned,Thompson,11.0758,"[10.917, 11.243]",5.0406,"[4.954, 5.130]",6.035199999999999,1.2806130562848255,64.03065281424126,0.0,5,1.483833690925833e-11,34.29478430162246,True,True
BANDIT EXPERIMENT (K=4),Observations,Planning+IG,EpistemicOnly,11.6006,"[11.439, 11.770]",0.0,"[0.000, 0.000]",11.6006,2.6937487907866284,134.68743953933142,0.0,5,6.569233346696723e-16,120.212503326109,True,True
BANDIT EXPERIMENT (K=4),Observations,Planning+IG,EFE,11.6006,"[11.439, 11.770]",5.104,"[5.014, 5.194]",6.4966,1.3309492559880534,66.54746279940267,0.0,5,3.598656767240263e-13,54.63302909369776,True,True
BANDIT EXPERIMENT (K=4),Observations,Planning+IG,Thompson,11.6006,"[11.439, 11.770]",5.0406,"[4.954, 5.130]",6.56,1.3535094125000422,67.6754706250021,0.0,5,5.069281925474796e-13,52.34024967761979,True,True
BANDIT EXPERIMENT (K=4),Observations,EpistemicOnly,EFE,0.0,"[0.000, 0.000]",5.104,"[5.014, 5.194]",-5.104,-2.2212207915398214,-111.06103957699106,0.0,5,3.3753184892923e-14,-73.45595933543447,True,True
BANDIT EXPERIMENT (K=4),Observations,EpistemicOnly,Thompson,0.0,"[0.000, 0.000]",5.0406,"[4.954, 5.130]",-5.0406,-2.26689486950859,-113.34474347542952,0.0,5,1.148195094637176e-13,-63.026460029270275,True,True
BANDIT EXPERIMENT (K=4),Observations,EFE,Thompson,5.104,"[5.014, 5.194]",5.0406,"[4.954, 5.130]",0.06339999999999968,0.019827693483418802,0.99138467417094,0.3215217728233069,5,0.37174562695931296,0.5984288560277087,False,False
