env_id,alpha,p,cost,horizon,best_w,best_reward,w1_reward,ratio,near_optimal
28,16.23813376406745,0.6800733288106988,3.675070273856514,2,0.01,-41.00714445587758,-41.00714445587758,1.0,True
28,16.23813376406745,0.6800733288106988,3.675070273856514,3,0.01,-20.32138393899664,-20.32138393899664,1.0,True
29,32.240316096405444,0.9048850970305305,2.413853133293552,1,50.0,4.303306605427217,-45.598358887542275,-10.596121324479837,False
29,32.240316096405444,0.9048850970305305,2.413853133293552,2,0.01,-2.3447566138538707,-2.3447566138538707,1.0,True
29,32.240316096405444,0.9048850970305305,2.413853133293552,3,50.0,1.2135745948114713,-2.2482024885221286,-1.8525457752116066,False
30,6.860118050976784,0.835297914889198,3.8278467382227976,1,50.0,-1.6775389991035419,-4.832012009590295,2.8804170944296787,False
30,6.860118050976784,0.835297914889198,3.8278467382227976,2,0.01,-0.5648569974949212,-0.5648569974949212,1.0,True
30,6.860118050976784,0.835297914889198,3.8278467382227976,3,0.01,-6.199611045254462,-6.199611045254462,1.0,True
31,28.502582680905316,0.8583868719818244,2.5195984221855148,1,50.0,2.6427726072182964,-27.922697639271902,-10.56568301147275,False
31,28.502582680905316,0.8583868719818244,2.5195984221855148,2,0.01,2.7435565441057177,2.7435565441057177,1.0,True
31,28.502582680905316,0.8583868719818244,2.5195984221855148,3,0.01,-6.885965656909908,-6.885965656909908,1.0,True
32,26.61390863971771,0.7210164073434199,0.22455372104606644,1,50.0,7.053855179875609,-73.06627964019918,-10.358346999900792,False
32,26.61390863971771,0.7210164073434199,0.22455372104606644,2,50.0,7.152658817135878,-18.269605505172226,-2.5542397550688545,False
32,26.61390863971771,0.7210164073434199,0.22455372104606644,3,50.0,6.514926249365048,-2.65336809857692,-0.40727523183175257,False
33,6.286679922671918,0.5625716742746938,3.2184110151925243,1,0.01,-26.737138659483342,-26.737138659483342,1.0,True
33,6.286679922671918,0.5625716742746938,3.2184110151925243,2,0.01,-26.737138659483342,-26.737138659483342,1.0,True
33,6.286679922671918,0.5625716742746938,3.2184110151925243,3,0.01,-22.36513070588019,-22.36513070588019,1.0,True
34,16.403443072740007,0.7534282764658811,4.547075722237856,1,50.0,-36.6043719576512,-46.757404940457874,1.2773721399878968,False
34,16.403443072740007,0.7534282764658811,4.547075722237856,2,0.01,-29.097345641886655,-29.097345641886655,1.0,True
34,16.403443072740007,0.7534282764658811,4.547075722237856,3,0.01,-9.30451212793574,-9.30451212793574,1.0,True
35,13.215319228294872,0.7141531692142519,3.8022005788609388,1,50.0,-12.778857119218715,-16.546711344132735,1.2948506419441352,False
35,13.215319228294872,0.7141531692142519,3.8022005788609388,2,50.0,-18.65141918763802,-23.133104934048887,1.2402865809472174,False
35,13.215319228294872,0.7141531692142519,3.8022005788609388,3,50.0,-22.407011172223623,-31.81438449418025,1.4198406137101534,False
36,12.2111101090895,0.5807919639315172,1.5197821192774634,1,0.01,-54.93311064290707,-54.93311064290707,1.0,True
36,12.2111101090895,0.5807919639315172,1.5197821192774634,2,0.01,-32.94865421301826,-32.94865421301826,1.0,True
36,12.2111101090895,0.5807919639315172,1.5197821192774634,3,0.01,-51.14025194188807,-51.14025194188807,1.0,True
37,8.899843075446217,0.9218790609370292,4.059789859865643,1,50.0,-0.2306704468614202,-9.89953878057959,42.91637231936752,False
37,8.899843075446217,0.9218790609370292,4.059789859865643,2,0.01,0.7436791195063341,0.7436791195063341,1.0,True
37,8.899843075446217,0.9218790609370292,4.059789859865643,3,0.01,-1.2362894955829098,-1.2362894955829098,1.0,True
38,32.03678406901075,0.8985842360750871,4.037993176805661,1,50.0,-6.621579892280188,-46.89684768722287,7.082425712615485,False
38,32.03678406901075,0.8985842360750871,4.037993176805661,2,0.01,-6.137020711063509,-6.137020711063509,1.0,True
38,32.03678406901075,0.8985842360750871,4.037993176805661,3,0.01,-0.4987822596947184,-0.4987822596947184,1.0,True
39,10.141932885415756,0.9070235993959911,2.742776985386689,1,50.0,2.649357679163674,-1.656323293719293,-0.6251791922041069,False
39,10.141932885415756,0.9070235993959911,2.742776985386689,2,0.01,1.6277929756506655,1.6277929756506655,1.0,True
39,10.141932885415756,0.9070235993959911,2.742776985386689,3,0.01,3.0882019968255445,3.0882019968255445,1.0,True
40,40.564567603039066,0.9084365199693972,1.658217027362133,1,50.0,-2.2926343862769305,-33.22278463040119,14.491095845575513,False
40,40.564567603039066,0.9084365199693972,1.658217027362133,2,50.0,4.229404744779776,-2.0936483429934754,-0.4950219875687237,False
40,40.564567603039066,0.9084365199693972,1.658217027362133,3,0.01,4.295733425874261,4.295733425874261,1.0,True
41,6.392544301856161,0.6411740650167767,2.192828164268656,1,50.0,-10.336244160332244,-15.848969930208373,1.5333393527053574,False
41,6.392544301856161,0.6411740650167767,2.192828164268656,2,0.01,-10.411342995571538,-10.411342995571538,1.0,True
41,6.392544301856161,0.6411740650167767,2.192828164268656,3,50.0,-19.997302374445777,-20.94894556264311,1.0475885782181011,True
42,41.08272353020216,0.8942922333025374,0.13406543960283446,1,0.01,9.865934560397166,9.672880327369084,0.9804322406715507,True
42,41.08272353020216,0.8942922333025374,0.13406543960283446,2,5.0,9.490551329509229,1.2509730037445377,0.1318124690875285,False
42,41.08272353020216,0.8942922333025374,0.13406543960283446,3,0.01,9.453013006420436,9.453013006420436,1.0,True
43,26.026617826300722,0.7169644012595116,1.1883282713065784,1,50.0,-16.435593829017,-93.88947601124933,5.712569742718251,False
43,26.026617826300722,0.7169644012595116,1.1883282713065784,2,50.0,-0.6474213109069399,-25.996926205480595,40.15457286857427,False
43,26.026617826300722,0.7169644012595116,1.1883282713065784,3,50.0,-10.935204002052332,-13.060741538506324,1.194375663778661,False
44,6.873402999350457,0.6850460685614512,4.720257549171344,1,0.01,-13.616424747612445,-13.616424747612445,1.0,True
44,6.873402999350457,0.6850460685614512,4.720257549171344,2,0.01,-19.915147147092814,-19.915147147092814,1.0,True
44,6.873402999350457,0.6850460685614512,4.720257549171344,3,0.01,-16.76578594735263,-16.76578594735263,1.0,True
45,16.836943669017007,0.7575162486973465,3.5447928985863717,1,50.0,-22.038711098579515,-36.35345770422718,1.6495273948470748,False
45,16.836943669017007,0.7575162486973465,3.5447928985863717,2,0.01,-9.612448470630829,-9.612448470630829,1.0,True
45,16.836943669017007,0.7575162486973465,3.5447928985863717,3,0.5,-27.971367332987597,-27.971367332987597,1.0,True
46,18.817850516585406,0.9387128330883843,4.815991745216345,1,50.0,-1.1731008489019203,-2.743131951850506,2.3383598728261186,False
46,18.817850516585406,0.9387128330883843,4.815991745216345,2,0.01,-0.4025421696673051,-0.4025421696673051,1.0,True
46,18.817850516585406,0.9387128330883843,4.815991745216345,3,0.01,-0.7878215092846128,-0.7878215092846128,1.0,True
47,13.337332495442844,0.7488994023569542,1.5743037181021715,1,50.0,-8.30011040077508,-40.321234202607826,4.8579154078291,False
47,13.337332495442844,0.7488994023569542,1.5743037181021715,2,0.01,-3.3882828002963077,-3.3882828002963077,1.0,True
47,13.337332495442844,0.7488994023569542,1.5743037181021715,3,50.0,-8.077474148098164,-9.908133925381913,1.226637652280791,False
48,14.957184224495913,0.5647547789418131,3.086865236501495,1,0.01,-47.3412915997876,-47.3412915997876,1.0,True
48,14.957184224495913,0.5647547789418131,3.086865236501495,2,0.01,-54.74976816739118,-54.74976816739118,1.0,True
48,14.957184224495913,0.5647547789418131,3.086865236501495,3,0.01,-60.65764642041167,-60.65764642041167,1.0,True
49,25.631272138214214,0.5705915004999957,1.4653676747593962,1,0.01,-113.9692195105448,-113.9692195105448,1.0,True
49,25.631272138214214,0.5705915004999957,1.4653676747593962,2,0.01,-102.44517395888484,-102.44517395888484,1.0,True
49,25.631272138214214,0.5705915004999957,1.4653676747593962,3,0.01,-71.96069897626852,-71.96069897626852,1.0,True
50,45.50502841236603,0.645824756266789,0.8099848732469932,1,50.0,-39.58059159310688,-223.33512693507714,5.6425414059241055,False
50,45.50502841236603,0.645824756266789,0.8099848732469932,2,50.0,-13.005949737812337,-104.10682159927921,8.004553584934158,False
50,45.50502841236603,0.645824756266789,0.8099848732469932,3,50.0,-41.78375044833871,-89.23074065126897,2.13553689397972,False
51,24.98318525360059,0.9442601816442402,1.2860708304063522,1,50.0,7.067758506673517,-1.6793449318465867,-0.2376064391929798,False
51,24.98318525360059,0.9442601816442402,1.2860708304063522,2,0.01,7.324972672754789,7.324972672754789,1.0,True
51,24.98318525360059,0.9442601816442402,1.2860708304063522,3,0.01,7.273529839538535,7.273529839538535,1.0,True
52,33.93464182288805,0.854647846131487,1.2644239655627585,1,50.0,4.436534551523863,-54.146779246761234,-12.204746433939723,False
52,33.93464182288805,0.854647846131487,1.2644239655627585,2,50.0,5.094035013616496,-0.27443067504078184,-0.053872946359265504,False
52,33.93464182288805,0.854647846131487,1.2644239655627585,3,0.01,5.144611972239008,5.144611972239008,1.0,True
53,36.68260108198112,0.6971132530877013,3.19829856990854,1,50.0,-67.935305428477,-91.17306138305946,1.3420571352114907,False
53,36.68260108198112,0.6971132530877013,3.19829856990854,2,50.0,-26.053879051392467,-40.219931476022595,1.5437214319098873,False
53,36.68260108198112,0.6971132530877013,3.19829856990854,3,0.01,-47.76791610100675,-47.76791610100675,1.0,True
54,32.04295582728384,0.7643098736299034,0.5424198732666007,1,50.0,-7.274482982947709,-96.27987852057487,13.235288163607896,False
54,32.04295582728384,0.7643098736299034,0.5424198732666007,2,50.0,4.944646781155281,-11.73509145026874,-2.3732921621404315,False
54,32.04295582728384,0.7643098736299034,0.5424198732666007,3,0.01,7.1360230691523485,7.1360230691523485,1.0,True
55,41.92982228387266,0.6783120259886943,1.0139407009592858,1,50.0,-33.71266990396193,-111.21744309580272,3.2989805735538136,False
55,41.92982228387266,0.6783120259886943,1.0139407009592858,2,50.0,-11.523847801015018,-62.581247945879916,5.430586122490074,False
55,41.92982228387266,0.6783120259886943,1.0139407009592858,3,50.0,-21.123752958748838,-48.20779536697847,2.2821605356358905,False
56,2.997981936183432,0.7863571772752967,3.420065373027184,1,50.0,-0.3757794317128013,-1.4160292453940477,3.768245747085708,False
56,2.997981936183432,0.7863571772752967,3.420065373027184,2,0.01,-1.4160292453940477,-1.4160292453940477,1.0,True
56,2.997981936183432,0.7863571772752967,3.420065373027184,3,5.0,-1.2909591315807376,-4.614414794340792,3.574408113671725,False
57,1.8128036174649513,0.7548372233197124,1.209829298469896,1,50.0,1.7247675984659125,1.4768812961212314,0.8562784327783276,True
57,1.8128036174649513,0.7548372233197124,1.209829298469896,2,0.01,4.168662382557147,4.168662382557147,1.0,True
57,1.8128036174649513,0.7548372233197124,1.209829298469896,3,0.01,2.541451876410648,2.541451876410648,1.0,True
58,32.613466730063045,0.6197465716019966,3.4855949167020834,1,0.01,-148.10754187499208,-148.10754187499208,1.0,True
58,32.613466730063045,0.6197465716019966,3.4855949167020834,2,0.01,-90.919121774968,-90.919121774968,1.0,True
58,32.613466730063045,0.6197465716019966,3.4855949167020834,3,0.01,-91.27669095308303,-91.27669095308303,1.0,True
59,19.950031968726332,0.9246919954946937,0.773852626315367,1,5.0,8.328478327158805,0.8461345861940984,0.10159533986357272,False
59,19.950031968726332,0.9246919954946937,0.773852626315367,2,50.0,7.337946965475138,4.107517828360925,0.5597639023130989,False
59,19.950031968726332,0.9246919954946937,0.773852626315367,3,0.01,7.121268230106835,7.121268230106835,1.0,True
60,17.712251201462667,0.5953894084962357,4.630998729564958,1,0.01,-69.48000353541563,-69.48000353541563,1.0,True
60,17.712251201462667,0.5953894084962357,4.630998729564958,2,0.01,-68.21795881375776,-68.21795881375776,1.0,True
60,17.712251201462667,0.5953894084962357,4.630998729564958,3,0.01,-62.808349030821844,-62.808349030821844,1.0,True
61,43.98962831566807,0.6531766510860623,3.3339218255674776,1,0.01,-191.288286414507,-191.288286414507,1.0,True
61,43.98962831566807,0.6531766510860623,3.3339218255674776,2,0.01,-72.65195514688484,-72.65195514688484,1.0,True
61,43.98962831566807,0.6531766510860623,3.3339218255674776,3,0.01,-70.39221483729611,-70.39221483729611,1.0,True
62,41.04388780985958,0.7720803246397849,2.695287833944432,1,50.0,-10.91491311147408,-34.73917564380399,3.1827258072522024,False
62,41.04388780985958,0.7720803246397849,2.695287833944432,2,0.01,-32.152219803152065,-32.152219803152065,1.0,True
62,41.04388780985958,0.7720803246397849,2.695287833944432,3,0.01,-14.1492585122074,-14.1492585122074,1.0,True
63,12.850762254122133,0.5872411071223598,4.496357213971302,1,0.01,-63.75016848458197,-63.75016848458197,1.0,True
63,12.850762254122133,0.5872411071223598,4.496357213971302,2,0.01,-47.12925377963541,-47.12925377963541,1.0,True
63,12.850762254122133,0.5872411071223598,4.496357213971302,3,50.0,-37.7376886607185,-47.12925377963541,1.2488643436367284,False
64,45.120484801003194,0.8032405829093071,1.7612459761386334,1,50.0,-26.05582172702181,-130.1227003791482,4.9939971858266645,False
64,45.120484801003194,0.8032405829093071,1.7612459761386334,2,50.0,-8.312126197075987,-23.237828165200003,2.7956539174506916,False
64,45.120484801003194,0.8032405829093071,1.7612459761386334,3,0.01,-6.691779899028445,-6.691779899028445,1.0,True
65,18.111269156020384,0.8403822715480957,4.495840273767628,1,50.0,-6.410606597753436,-17.429363260992094,2.7188321409552922,False
65,18.111269156020384,0.8403822715480957,4.495840273767628,2,0.01,-17.33786725851355,-17.33786725851355,1.0,True
65,18.111269156020384,0.8403822715480957,4.495840273767628,3,0.01,-8.794191541351871,-8.794191541351871,1.0,True
66,44.46723478899075,0.8619502183430495,3.2459550661560104,1,50.0,-15.977186074370723,-38.71318985514677,2.4230292915751455,False
66,44.46723478899075,0.8619502183430495,3.2459550661560104,2,50.0,-3.3733348725627614,-8.182121143034978,2.4255288763605396,False
66,44.46723478899075,0.8619502183430495,3.2459550661560104,3,0.01,-2.8539820619778005,-2.8539820619778005,1.0,True
67,5.122858284757393,0.6146514856378456,4.502915523782689,1,0.01,-20.218920319763736,-20.218920319763736,1.0,True
67,5.122858284757393,0.6146514856378456,4.502915523782689,2,0.01,-11.646918721103386,-11.646918721103386,1.0,True
67,5.122858284757393,0.6146514856378456,4.502915523782689,3,0.01,-18.994348662812257,-18.994348662812257,1.0,True
68,30.715023923319908,0.5536788206466519,0.5972105600435573,1,0.01,-130.14331582265118,-130.14331582265118,1.0,True
68,30.715023923319908,0.5536788206466519,0.5972105600435573,2,0.01,-106.96903154495553,-106.96903154495553,1.0,True
68,30.715023923319908,0.5536788206466519,0.5972105600435573,3,0.01,-102.25043948361002,-102.25043948361002,1.0,True
69,33.511586686294734,0.5520246335384875,0.8879594519457434,1,0.01,-149.64125820890152,-149.64125820890152,1.0,True
69,33.511586686294734,0.5520246335384875,0.8879594519457434,2,0.01,-158.6746782308302,-158.6746782308302,1.0,True
69,33.511586686294734,0.5520246335384875,0.8879594519457434,3,0.01,-73.10020308157002,-73.10020308157002,1.0,True
70,27.88795567896272,0.8267580790770773,3.2946101715627427,1,50.0,-11.043659565685784,-45.29293039369564,4.101261010836226,False
70,27.88795567896272,0.8267580790770773,3.2946101715627427,2,50.0,-16.183251433323665,-39.53626202406098,2.443035763669226,False
70,27.88795567896272,0.8267580790770773,3.2946101715627427,3,0.01,-2.9148718725259504,-2.9148718725259504,1.0,True
71,11.98919616356743,0.8348716885390143,1.2625205287343204,1,50.0,1.4430638716605224,-17.240912855869173,-11.94743572647979,False
71,11.98919616356743,0.8348716885390143,1.2625205287343204,2,50.0,1.695567977407386,-4.128417695907532,-2.434828771784251,False
71,11.98919616356743,0.8348716885390143,1.2625205287343204,3,0.01,4.7479146004652275,4.7479146004652275,1.0,True
72,16.944585209804117,0.8485965620472097,3.283201205331352,1,50.0,-2.3878962722488466,-25.58345458297876,10.713804816523734,False
72,16.944585209804117,0.8485965620472097,3.283201205331352,2,50.0,-5.365381640950727,-6.239469410636178,1.1629125061699368,False
72,16.944585209804117,0.8485965620472097,3.283201205331352,3,50.0,-4.971397496310965,-9.565730356170492,1.924153190982769,False
73,42.61194711421472,0.8130451569201373,2.884712156343811,1,50.0,-6.269776561779095,-71.38621696193032,11.385767301039825,False
73,42.61194711421472,0.8130451569201373,2.884712156343811,2,50.0,-10.9535689657407,-15.521972883448564,1.417069900412951,False
73,42.61194711421472,0.8130451569201373,2.884712156343811,3,0.01,-6.731330506794104,-6.731330506794104,1.0,True
74,5.5900636235765315,0.6970863212237735,1.3994916016404548,1,50.0,-12.177909446677917,-13.80570792180066,1.1336681375609012,False
74,5.5900636235765315,0.6970863212237735,1.3994916016404548,2,0.01,-0.08630200850439032,-0.08630200850439032,1.0,True
74,5.5900636235765315,0.6970863212237735,1.3994916016404548,3,2.0,-4.8750539052880235,-9.566790188980097,1.9623968011108341,False
75,12.955492525575096,0.9392042219009782,2.0261788508671263,1,50.0,4.894029295814842,-5.981671376442223,-1.2222385717137991,False
75,12.955492525575096,0.9392042219009782,2.0261788508671263,2,0.01,5.461359374057637,5.461359374057637,1.0,True
75,12.955492525575096,0.9392042219009782,2.0261788508671263,3,0.01,5.2992650659882665,5.2992650659882665,1.0,True
76,44.71028120367855,0.8024554503989051,3.9945753873540775,1,50.0,-20.747187690016144,-48.84691283176833,2.3543871854629335,False
76,44.71028120367855,0.8024554503989051,3.9945753873540775,2,50.0,-19.114933177506092,-56.037148529005684,2.931590082404714,False
76,44.71028120367855,0.8024554503989051,3.9945753873540775,3,0.01,-8.534829797322919,-8.534829797322919,1.0,True
77,25.629217562154412,0.7807615538505437,2.513336699712433,1,50.0,-18.44368056786631,-61.74930236131391,3.3479923995700327,False
77,25.629217562154412,0.7807615538505437,2.513336699712433,2,50.0,-7.4903931390390595,-8.39276405997606,1.1204704351543242,False
