env,metric,agent_a,agent_b,mean_a,ci_a,mean_b,ci_b,diff,cohens_d,t_stat,p_raw,n_seeds,p_seed_level,cohens_d_seed_level,significant_hb,significant_hb_seed_level
NAVIGATION EXPERIMENT (3x3),Reward,NavMyopic,NavInfoGain,3.245,"[1.925, 4.541]",-1.1304,"[-2.665, 0.445]",4.3754,0.11848594766055633,4.189110853304686,2.8487573737395822e-05,5,0.006877645817004409,2.3136358965608914,True,True
NAVIGATION EXPERIMENT (3x3),Reward,NavMyopic,NavEFE,3.245,"[1.925, 4.541]",-0.8152,"[-2.355, 0.696]",4.0602,0.11160774252844548,3.9459295787393014,8.058138325811713e-05,5,0.005253236495872897,2.4019301807134354,True,True
NAVIGATION EXPERIMENT (3x3),Reward,NavInfoGain,NavEFE,-1.1304,"[-2.665, 0.445]",-0.8152,"[-2.355, 0.696]",-0.31520000000000004,-0.007999803153549225,-0.2828357529016092,0.7773144587186894,5,0.7991868922634742,-0.1665676323422373,False,False
NAVIGATION EXPERIMENT (3x3),Success,NavMyopic,NavInfoGain,0.9112,"[0.900, 0.922]",0.8632,"[0.850, 0.877]",0.04800000000000004,0.1521396705742631,5.378949637527443,7.833560005663876e-08,5,0.00201762782474957,2.9147170053435616,True,True
NAVIGATION EXPERIMENT (3x3),Success,NavMyopic,NavEFE,0.9112,"[0.900, 0.922]",0.8736,"[0.860, 0.886]",0.03759999999999997,0.12153904104368045,4.29705400504483,1.763715423825347e-05,5,0.0034778836358424275,2.588490749488889,True,True
NAVIGATION EXPERIMENT (3x3),Success,NavInfoGain,NavEFE,0.8632,"[0.850, 0.877]",0.8736,"[0.860, 0.886]",-0.010400000000000076,-0.030761676172106508,-1.0875894910980575,0.2768288162612019,5,0.3534012106054697,-0.6248754388511581,False,False
NAVIGATION EXPERIMENT (3x3),Observations,NavMyopic,NavInfoGain,29.958,"[27.785, 32.181]",36.7888,"[34.165, 39.345]",-6.8308000000000035,-0.11084459778763904,-3.9189483376767473,9.012475009801538e-05,5,0.009252743949892554,-2.177485172278009,True,True
NAVIGATION EXPERIMENT (3x3),Observations,NavMyopic,NavEFE,29.958,"[27.785, 32.181]",36.5744,"[34.056, 39.134]",-6.616399999999999,-0.10862901868381102,-3.8406157872481463,0.00012424530416900329,5,0.006035139003254165,-2.340636662272246,True,True
NAVIGATION EXPERIMENT (3x3),Observations,NavInfoGain,NavEFE,36.7888,"[34.165, 39.345]",36.5744,"[34.056, 39.134]",0.2144000000000048,0.003266984949696043,0.11550536059822318,0.908049211942749,5,0.9165945543629652,0.06843142465949634,False,False
