,agent,mean_observations,std_observations,mean_final_entropy,mean_confidence,success_rate,mean_reward,std_reward,se_reward_pooled,mean_log_score,mean_brier,n_seeds,se_reward_seed_level,se_success_seed_level,planning_horizon,info_gain_weight,seed_list,episodes_per_seed,git_sha,generated_utc
Myopic,MyopicAgent,1.0,0.0,0.8112781244591326,0.75,0.7634,0.4268,0.8499892705205166,0.012020663542417282,-0.5476137399506557,0.3616,5,0.012815615474880642,0.006407807737440323,,,42|123|456|789|1024,1000,6298eb0,2026-08-22T18:10:37Z
Planning,PlanningAgent,3.1512,1.9257046917946687,0.4689955935892813,0.9000000000000001,0.8978,0.4804799999999999,0.6360526468775992,0.008995142795976059,-0.32991686746158794,0.18352000000000002,5,0.008045520492795978,0.003733630940518897,4,,42|123|456|789|1024,1000,6298eb0,2026-08-22T18:10:39Z
InfoGain,InformationGainAgent,3.1512,1.9257046917946687,0.4689955935892813,0.9000000000000001,0.8978,0.4804799999999999,0.6360526468775992,0.008995142795976059,-0.32991686746158794,0.18352000000000002,5,0.008045520492795978,0.003733630940518897,,1.0,42|123|456|789|1024,1000,6298eb0,2026-08-22T18:10:43Z
InfoGain-Tuned,InformationGainAgent,9.7872,5.278287237352663,0.038403573725981445,0.9959016393442627,0.9952,0.011679999999999954,0.5454168842271021,0.00771335954821244,-0.03047347688068799,0.009554904595538833,5,0.008267671981882205,0.0008000000000000007,,20.0,42|123|456|789|1024,1000,6298eb0,2026-08-22T18:10:54Z
Planning+IG,PlanningInfoGainAgent,9.7872,5.278287237352663,0.038403573725981445,0.9959016393442627,0.9952,0.011679999999999954,0.5454168842271021,0.00771335954821244,-0.03047347688068799,0.009554904595538833,5,0.008267671981882205,0.0008000000000000007,4,10.0,42|123|456|789|1024,1000,6298eb0,2026-08-22T18:13:26Z
EpistemicOnly,EpistemicOnlyAgent,3.1512,1.9257046917946687,0.4689955935892813,0.9000000000000001,0.8978,0.4804799999999999,0.6360526468775992,0.008995142795976059,-0.32991686746158794,0.18352000000000002,5,0.008045520492795978,0.003733630940518897,4,,42|123|456|789|1024,1000,6298eb0,2026-08-22T18:14:24Z
EFE,EFEAgent,5.5004,3.3735441067221874,0.22228483068568794,0.9642857142857141,0.9628,0.37556,0.5045658395095729,0.007135638533446044,-0.15897277558623588,0.07163673469387756,5,0.006062144834957336,0.0024372115213907902,4,,42|123|456|789|1024,1000,6298eb0,2026-08-22T18:15:55Z
Thompson,ThompsonSamplingAgent,3.1512,1.9257046917946687,0.4689955935892813,0.9000000000000001,0.8978,0.4804799999999999,0.6360526468775992,0.008995142795976059,-0.32991686746158794,0.18352000000000002,5,0.008045520492795978,0.003733630940518897,,,42|123|456|789|1024,1000,6298eb0,2026-08-22T18:16:07Z
PyMDP-AIF,PyMDPAgent,3.1512,1.9257046917946687,0.4689955935892813,0.9000000000000001,0.8978,0.4804799999999999,0.6360526468775992,0.008995142795976059,-0.32991686746158794,0.18352000000000002,5,0.008045520492795978,0.003733630940518897,,,42|123|456|789|1024,1000,6298eb0,2026-08-22T18:16:09Z
