,agent,mean_observations,std_observations,mean_final_entropy,mean_confidence,success_rate,mean_reward,std_reward,se_reward_pooled,mean_log_score,mean_brier,n_seeds,se_reward_seed_level,se_success_seed_level,time_s,planning_horizon,info_gain_weight,seed_list,episodes_per_seed,git_sha,generated_utc
Myopic,MyopicAgent,0.0,0.0,5.169925001442314,0.027777777777777783,0.0292,-48.248,10.102004553552726,0.20204009107105453,-3.58351893845611,0.9722222222222219,5,0.3277560068099437,0.005462600113499065,1.4362761974334717,,,42|123|456|789|1024,500,0aee8fd,2026-08-20T02:11:37Z
Planning,PlanningAgent,15.644,3.979907536614387,1.6341544975135818,0.739069970469909,0.7376,-21.388,26.86722642923902,0.5373445285847804,-1.127953395558461,0.4450616657061611,5,0.13916177636118335,0.001326649916142161,171.16636180877686,2,,42|123|456|789|1024,500,0aee8fd,2026-08-20T02:14:28Z
InfoGain,InformationGainAgent,5.1964,0.6929841556630281,3.789124239108917,0.3071605260770976,0.3172,-36.1644,27.89198760647939,0.5578397521295878,-2.6129275180147937,0.8639134204081634,5,0.8895278298063528,0.014853955702101707,46.843912839889526,,1.0,42|123|456|789|1024,500,0aee8fd,2026-08-20T02:15:15Z
InfoGain-Tuned,InformationGainAgent,32.3004,8.479844328759816,0.19710504193492875,0.9794404099616437,0.98,-23.5004,11.931923559929471,0.2386384711985894,-0.13167976089425362,0.039541642842480386,5,0.28346950453267444,0.00404969134626332,256.3709101676941,,100.0,42|123|456|789|1024,500,0aee8fd,2026-08-20T02:19:31Z
Planning+IG,PlanningInfoGainAgent,32.2452,8.433947886962546,0.19731120710046107,0.9794169712300341,0.9732,-23.8532,12.906945795191053,0.25813891590382104,-0.16996548164735276,0.05278883968761475,5,0.19419227585050858,0.0020591260281974015,3148.6662600040436,2,50.0,42|123|456|789|1024,500,0aee8fd,2026-08-20T03:12:00Z
EpistemicOnly,EpistemicOnlyAgent,0.0,0.0,5.169925001442314,0.027777777777777783,0.0292,-48.248,10.102004553552726,0.20204009107105453,-3.58351893845611,0.9722222222222219,5,0.3277560068099437,0.005462600113499065,94.04192996025085,2,,42|123|456|789|1024,500,0aee8fd,2026-08-20T03:13:34Z
EFE,EFEAgent,14.7524,4.243947954440535,1.7231374591759006,0.7242808634720624,0.7204,-21.5284,27.181250770337996,0.5436250154067599,-1.2197111065541448,0.46951876093261147,5,0.5706818378045686,0.010166612021711057,1360.2810640335083,2,,42|123|456|789|1024,500,82ed4eb,2026-08-20T03:36:14Z
