instance,agent,mean_reward,std_reward,se_reward_pooled,se_reward_seed_level,mean_good,mean_bad,se_bad_seed_level,mean_checks,mean_steps,truncation_rate,mean_planning_ms,mean_tree_depth,time_s,n_seeds,episodes_per_seed,seed_list,num_simulations,stage,planning_horizon,exploration_constant,root_criterion,rollout_policy
"RS[11,11]",Rollout only (approach),28.658,16.64479005575018,0.7443776407173982,0.830794198342766,5.216,0.228,0.015297058540778358,11.0,62.444,0.0,0.003925559855829832,0.0,0.18903875350952148,5,100,42|123|456|789|1024,0,horizon,0,5.0,value,approach
"RS[11,11]","POMCP (H=10, 2048 sims)",12.938,5.5928665279979635,0.2501205949137335,0.23848794518801167,0.49,0.032,0.007999999999999998,1.598,3.284,0.0,94.72160243444132,4.876,158.01204013824463,5,100,42|123|456|789|1024,2048,horizon,10,5.0,value,approach
