env_id,alpha,p,cost,horizon,best_w,best_reward,w1_reward,ratio,near_optimal
0,19.352465823520763,0.9302857225639665,3.686770314875885,1,50.0,1.2992220568929116,-5.89824980898834,-4.539831953818579,False
0,19.352465823520763,0.9302857225639665,3.686770314875885,2,0.01,1.7416344946780173,1.5941636820829819,0.91532619901267,True
0,19.352465823520763,0.9302857225639665,3.686770314875885,3,1.0,1.4466928694879464,1.4466928694879464,1.0,True
1,30.334265725654795,0.6124074561769747,0.864373149647393,1,50.0,-49.73786304344284,-135.00199548765949,2.7142701199234045,False
1,30.334265725654795,0.6124074561769747,0.864373149647393,2,50.0,-20.659759048555106,-81.50461096429608,3.9450901035555064,False
1,30.334265725654795,0.6124074561769747,0.864373149647393,3,50.0,-43.95505886211443,-65.22802112587357,1.4839707377139848,False
2,3.8460969962417737,0.8964704583099741,3.0454635575417233,1,0.01,5.016097643961568,3.0776588454648586,0.6135564065762908,False
2,3.8460969962417737,0.8964704583099741,3.0454635575417233,2,0.01,5.016097643961568,1.3562124357465029,0.27037201665703736,False
2,3.8460969962417737,0.8964704583099741,3.0454635575417233,3,1.0,2.812706004201533,2.812706004201533,1.0,True
3,35.69555631200623,0.558233797718321,4.852558275593773,1,0.01,-119.61744973641497,-207.6867848852299,1.736258257828449,False
3,35.69555631200623,0.558233797718321,4.852558275593773,2,2.0,-132.81640824603,-145.553607460595,1.0959007955626276,False
3,35.69555631200623,0.558233797718321,4.852558275593773,3,5.0,-118.33228805225127,-162.5610579576825,1.3737675543457877,False
4,41.78968939922066,0.6349356442713104,0.9909423393147931,1,50.0,-45.98904135889371,-162.14969993619744,3.525833440858182,False
4,41.78968939922066,0.6349356442713104,0.9909423393147931,2,50.0,-38.93733583480807,-121.42117060275156,3.1183738691800014,False
4,41.78968939922066,0.6349356442713104,0.9909423393147931,3,50.0,-22.17819931727312,-57.000712308402846,2.5701235475870576,False
5,9.986820982818257,0.6716968971838151,2.6713065149979656,1,0.01,-21.237041070325436,-36.61859044627099,1.724279306378431,False
5,9.986820982818257,0.6716968971838151,2.6713065149979656,2,0.01,-18.477844153700914,-36.11707671077539,1.9546152900927856,False
5,9.986820982818257,0.6716968971838151,2.6713065149979656,3,0.01,-14.677696048138483,-18.43131087766627,1.255735969542975,False
6,22.165305913463673,0.6664916560792168,3.0980791841396598,1,50.0,-42.602789372406214,-76.49318047260888,1.7954969991273257,False
6,22.165305913463673,0.6664916560792168,3.0980791841396598,2,50.0,-35.319437684870124,-64.40494044484844,1.823498466184181,False
6,22.165305913463673,0.6664916560792168,3.0980791841396598,3,1.0,-28.607797843995932,-28.607797843995932,1.0,True
7,7.83519917195005,0.6668578594140873,1.8951730321390894,1,50.0,-14.446059969956728,-23.70189005115927,1.6407165760388482,False
7,7.83519917195005,0.6668578594140873,1.8951730321390894,2,0.5,-11.337976197248622,-21.788601361017548,1.9217363823982072,False
7,7.83519917195005,0.6668578594140873,1.8951730321390894,3,1.0,-7.500668843326347,-7.500668843326347,1.0,True
8,23.34742922663476,0.8640703845572054,1.0784015325759628,1,50.0,0.558091656550966,-25.164802449864627,-45.09080570274845,False
8,23.34742922663476,0.8640703845572054,1.0784015325759628,2,0.5,7.454972383120728,7.282428137908573,0.9768551462909745,True
8,23.34742922663476,0.8640703845572054,1.0784015325759628,3,0.5,5.686393869696149,5.470713563180957,0.9620708112280804,True
9,26.19748748226697,0.786965827544817,0.3276070223279889,1,5.0,8.283339203001338,-39.28308449040853,-4.742421326434986,False
9,26.19748748226697,0.786965827544817,0.3276070223279889,2,5.0,8.2571306412151,-7.248896432771667,-0.877895330441924,False
9,26.19748748226697,0.786965827544817,0.3276070223279889,3,0.01,8.466799135505012,3.1190316053034564,0.368383795975977,False
10,30.76969774317048,0.6182096494749166,0.41875280562786965,1,50.0,-31.50151294596217,-111.14360422967572,3.528198928741357,False
10,30.76969774317048,0.6182096494749166,0.41875280562786965,2,50.0,-22.076655844816464,-67.85528535722017,3.0736215590891858,False
10,30.76969774317048,0.6182096494749166,0.41875280562786965,3,50.0,-0.33481924289582,-57.10716939029041,170.56119264943047,False
11,47.49539132541333,0.9362528132298237,4.06114700577066,1,50.0,1.0654765873045489,-52.25561659626665,-49.04435932136559,False
11,47.49539132541333,0.9362528132298237,4.06114700577066,2,0.5,1.0654765873045489,-8.633601677778119,-8.10304213217812,False
11,47.49539132541333,0.9362528132298237,4.06114700577066,3,1.0,1.5528142279970283,1.5528142279970283,1.0,True
12,15.926074689495163,0.5890688456025536,3.452741829909569,1,0.01,-57.771825649991186,-64.54225552578924,1.117192589980045,False
12,15.926074689495163,0.5890688456025536,3.452741829909569,2,50.0,-49.270441025475385,-63.22562979666066,1.283236530478177,False
12,15.926074689495163,0.5890688456025536,3.452741829909569,3,0.01,-39.39101555817104,-62.53508143067874,1.587546818596984,False
13,22.567472193240462,0.5988152939379116,2.526366859545224,1,50.0,-72.6557723165628,-100.93673894845135,1.3892459708317153,False
13,22.567472193240462,0.5988152939379116,2.526366859545224,2,0.01,-40.70793324714117,-62.290387210042375,1.5301780817972843,False
13,22.567472193240462,0.5988152939379116,2.526366859545224,3,2.0,-43.71066931880748,-52.43027547543102,1.1994846176576786,False
14,2.6850375346457014,0.9137281608315128,1.368021909840083,1,5.0,7.894970583230776,6.420955569372498,0.8132969593339405,False
14,2.6850375346457014,0.9137281608315128,1.368021909840083,2,0.5,7.045072674745422,6.14390253863547,0.8720850475623353,False
14,2.6850375346457014,0.9137281608315128,1.368021909840083,3,5.0,6.935630921958216,6.034460785848264,0.8700665957790737,False
15,33.463591933345114,0.6746844304357644,2.648333303771273,1,50.0,-21.688169906831853,-96.03910910380662,4.428179487544219,False
15,33.463591933345114,0.6746844304357644,2.648333303771273,2,50.0,-39.082391770162545,-75.45983547908669,1.9307885741193687,False
15,33.463591933345114,0.6746844304357644,2.648333303771273,3,0.01,-18.61610327445718,-20.628836585323352,1.108117863399899,False
16,27.788803687820703,0.6239417822102108,4.850964676046337,1,2.0,-98.49065795220085,-110.00617942732916,1.1169199365153697,False
16,27.788803687820703,0.6239417822102108,4.850964676046337,2,50.0,-65.04108020940821,-90.01250903008331,1.3839331810030882,False
16,27.788803687820703,0.6239417822102108,4.850964676046337,3,0.5,-47.185682235590235,-82.31436242210064,1.7444775305169642,False
17,38.98150834469461,0.9257995766256756,4.48465401709548,1,1.0,-2.4809556860344006,-2.4809556860344006,1.0,True
17,38.98150834469461,0.9257995766256756,4.48465401709548,2,2.0,0.31314732307376403,-0.22501115897769353,-0.7185472855684945,False
17,38.98150834469461,0.9257995766256756,4.48465401709548,3,2.0,-0.04562499829387434,-1.1219419623967894,24.590509684411813,False
18,30.29709896174317,0.9187496940092467,0.5336132600544056,1,50.0,8.121681324608494,-21.830712221797565,-2.6879547903032157,False
18,30.29709896174317,0.9187496940092467,0.5336132600544056,2,1.0,8.783361767075954,8.783361767075954,1.0,True
18,30.29709896174317,0.9187496940092467,0.5336132600544056,3,5.0,8.185714915815021,7.993614142195436,0.9765321935108635,True
19,10.603160258538114,0.5680909155642153,1.6941186207399954,1,5.0,-31.144863499769585,-49.70991991343057,1.5960872621515367,False
19,10.603160258538114,0.5680909155642153,1.6941186207399954,2,50.0,-26.67363217584068,-34.804159720567974,1.3048151631966876,False
19,10.603160258538114,0.5680909155642153,1.6941186207399954,3,50.0,-32.55253424851463,-46.390689251604854,1.4251022331301795,False
20,20.045187194784617,0.6585396127095584,4.160813794844454,1,2.0,-48.878300501284464,-90.96867489085368,1.8611259793794002,False
20,20.045187194784617,0.6585396127095584,4.160813794844454,2,0.01,-31.731047261325585,-57.48456955044846,1.8116190454423409,False
20,20.045187194784617,0.6585396127095584,4.160813794844454,3,0.01,-33.94289407875716,-58.03209084994226,1.7096977857954985,False
21,18.480913007985876,0.6623738038749524,2.7592108074754176,1,0.01,-43.4095846282387,-43.4095846282387,1.0,True
21,18.480913007985876,0.6623738038749524,2.7592108074754176,2,2.0,-18.862229753402296,-37.349826870697015,1.9801384756200415,False
21,18.480913007985876,0.6623738038749524,2.7592108074754176,3,50.0,-22.989655238501754,-30.009441415602982,1.3053454305545606,False
22,7.9052870237633694,0.8708787923016158,0.46529815403087704,1,50.0,8.287702793166373,-2.932699987299594,-0.35386162613333,False
22,7.9052870237633694,0.8708787923016158,0.46529815403087704,2,0.01,8.846060578003426,7.158062804056928,0.8091808484622108,False
22,7.9052870237633694,0.8708787923016158,0.46529815403087704,3,0.01,8.194643162360196,8.10158353155402,0.9886438458682839,True
23,49.35745989342535,0.8588979077186629,1.073706839517445,1,50.0,-4.409267610335546,-41.43116673294279,9.396382890397952,False
23,49.35745989342535,0.8588979077186629,1.073706839517445,2,50.0,5.447483000446034,-53.13469310769438,-9.753989705583985,False
23,49.35745989342535,0.8588979077186629,1.073706839517445,3,5.0,6.005810556995106,5.791069189091618,0.9642443986759832,True
24,1.2705837390565176,0.8761845713819336,3.5636009848533243,1,0.01,5.074048771712764,2.803465032656247,0.552510462312708,False
24,1.2705837390565176,0.8761845713819336,3.5636009848533243,2,0.01,3.7116985282788546,3.7116985282788537,0.9999999999999998,True
24,1.2705837390565176,0.8761845713819336,3.5636009848533243,3,0.5,4.619932023901461,3.2575817804675506,0.7051146561495452,False
25,36.72135123400838,0.8585081386743783,0.4628187934970428,1,5.0,8.759645633427926,-43.272710521108785,-4.940006974251857,False
25,36.72135123400838,0.8585081386743783,0.4628187934970428,2,0.01,8.704107378208281,-6.310382108435545,-0.7249890005073123,False
25,36.72135123400838,0.8585081386743783,0.4628187934970428,3,2.0,8.278314088191001,0.4008143100714554,0.04841738375730588,False
26,18.564820698669358,0.5963476238100519,4.329206786790409,1,0.5,-64.76256130200011,-68.675525441734,1.060420157280176,False
26,18.564820698669358,0.5963476238100519,4.329206786790409,2,0.5,-55.4146686201561,-57.59595004517382,1.039362888551576,True
26,18.564820698669358,0.5963476238100519,4.329206786790409,3,50.0,-62.27149337490746,-62.44466164637908,1.0027808594605088,True
27,31.541608214550337,0.6823592099410597,0.41143591640151583,1,50.0,2.8574724912696867,-81.52793891714244,-28.53148688788125,False
27,31.541608214550337,0.6823592099410597,0.41143591640151583,2,50.0,3.7297166340408996,-69.46582695737385,-18.624961028771843,False
27,31.541608214550337,0.6823592099410597,0.41143591640151583,3,50.0,3.9930356205378694,-45.01245430471539,-11.27274048676083,False
28,16.23813376406745,0.6800733288106988,3.675070273856514,1,5.0,-24.70371104917792,-62.6276053301263,2.53514968684069,False
28,16.23813376406745,0.6800733288106988,3.675070273856514,2,0.01,-17.67533334181995,-27.871210789306154,1.5768421590874722,False
28,16.23813376406745,0.6800733288106988,3.675070273856514,3,5.0,-24.010332822076418,-42.62417537637444,1.7752430044278034,False
29,32.240316096405444,0.9048850970305305,2.413853133293552,1,50.0,-2.441310739185612,-19.00610601041791,7.785205588682286,False
29,32.240316096405444,0.9048850970305305,2.413853133293552,2,0.01,4.3998607307589594,-2.2482024885221286,-0.5109712843420664,False
29,32.240316096405444,0.9048850970305305,2.413853133293552,3,50.0,1.9860075974654083,-2.3447566138538702,-1.1806382900278458,False
30,6.860118050976784,0.835297914889198,3.8278467382227976,1,5.0,-1.6879647891995808,-6.40403561978565,3.7939391039207586,False
30,6.860118050976784,0.835297914889198,3.8278467382227976,2,5.0,-0.25862925843709744,-4.127360911566131,15.958600107767653,False
30,6.860118050976784,0.835297914889198,3.8278467382227976,3,0.01,0.3538262196785501,-1.8306528686324537,-5.173875667822457,False
